evaluation_id,model_version,eval_prompt_category,human_rating,synthetic_metric,cost_of_evaluation,evaluation_date,deployment_week
EVAL_046084,v1.2,General QA,4,81.87,19.92,2024-06-10,16
EVAL_046085,v1.2,Math/Logic,4,85.81,23.21,2024-04-01,16
EVAL_046086,v1.2,Coding,5,90.08,31.76,2024-01-13,16
EVAL_046087,v1.2,Creative Writing,5,100.0,30.59,2024-05-29,16
EVAL_046088,v1.2,Math/Logic,5,98.92,26.51,2024-06-01,16
EVAL_046089,v1.2,Scientific,5,100.0,19.75,2024-06-24,16
EVAL_046090,v1.2,Math/Logic,4,92.69,30.19,2024-05-29,16
EVAL_046091,v1.2,Math/Logic,5,72.35,29.4,2024-01-04,16
EVAL_046092,v1.2,General QA,5,100.0,25.96,2024-05-27,16
EVAL_046093,v1.2,Math/Logic,3,100.0,19.47,2024-05-27,16
EVAL_046094,v1.2,Scientific,4,90.56,29.11,2024-02-15,16
EVAL_046095,v1.2,Math/Logic,5,93.92,20.81,2024-03-16,16
EVAL_046096,v1.2,Creative Writing,5,91.97,23.41,2024-03-26,16
EVAL_046097,v1.2,Math/Logic,4,90.1,27.89,2024-05-16,16
EVAL_046098,v1.2,Coding,2,91.08,12.63,2024-01-10,16
EVAL_046099,v1.2,Creative Writing,5,100.0,23.06,2024-01-28,16
EVAL_046100,v1.2,General QA,5,92.72,22.38,2024-02-10,16
EVAL_046101,v1.2,General QA,5,99.28,21.98,2024-03-12,16
EVAL_046102,v1.2,Creative Writing,5,95.43,20.43,2024-01-14,16
EVAL_046103,v1.2,Creative Writing,4,82.65,19.87,2024-01-20,16
EVAL_046104,v1.2,Coding,4,93.22,27.43,2024-04-28,16
EVAL_046105,v1.2,General QA,5,91.86,19.35,2024-03-25,16
EVAL_046106,v1.2,Scientific,5,100.0,25.17,2024-06-03,16
EVAL_046107,v1.2,Math/Logic,5,100.0,20.26,2024-01-11,16
EVAL_046108,v1.2,Math/Logic,5,100.0,27.37,2024-01-21,16
EVAL_046109,v1.2,Coding,5,93.21,29.58,2024-03-21,16
EVAL_046110,v1.2,Math/Logic,3,99.0,27.61,2024-04-03,16
EVAL_046111,v1.2,Scientific,5,100.0,30.85,2024-04-29,16
EVAL_046112,v1.2,Scientific,4,90.33,19.39,2024-05-28,16
EVAL_046113,v1.2,Creative Writing,5,100.0,28.88,2024-06-04,16
EVAL_046114,v1.2,General QA,4,91.06,26.59,2024-01-18,16
EVAL_046115,v1.2,Coding,4,86.58,20.85,2024-06-22,16
EVAL_046116,v1.2,Creative Writing,5,98.71,18.88,2024-02-27,16
EVAL_046117,v1.2,Math/Logic,4,86.09,29.27,2024-03-18,16
EVAL_046118,v1.2,Coding,4,88.27,21.38,2024-04-24,16
EVAL_046119,v1.2,Scientific,5,97.02,26.68,2024-01-26,16
EVAL_046120,v1.2,Math/Logic,5,100.0,26.04,2024-06-18,16
EVAL_046121,v1.2,Creative Writing,5,96.62,20.35,2024-06-12,16
EVAL_046122,v1.2,Creative Writing,5,89.54,23.0,2024-05-10,16
EVAL_046123,v1.2,Math/Logic,5,100.0,32.92,2024-04-19,16
EVAL_046124,v1.2,General QA,5,91.77,20.31,2024-05-26,16
EVAL_046125,v1.2,Scientific,5,100.0,20.09,2024-04-26,16
EVAL_046126,v1.2,General QA,3,87.17,25.12,2024-02-08,16
EVAL_046127,v1.2,Creative Writing,4,100.0,20.05,2024-03-07,16
EVAL_046128,v1.2,Math/Logic,5,100.0,32.56,2024-03-12,16
EVAL_046129,v1.2,Scientific,5,89.68,25.69,2024-02-08,16
EVAL_046130,v1.2,Creative Writing,5,100.0,32.17,2024-05-08,16
EVAL_046131,v1.2,Coding,5,95.18,28.64,2024-01-09,16
EVAL_046132,v1.2,Scientific,5,92.84,21.42,2024-03-01,16
EVAL_046133,v1.2,Scientific,5,100.0,27.2,2024-03-25,16
EVAL_046134,v1.2,Creative Writing,5,100.0,25.2,2024-02-07,16
EVAL_046135,v1.2,Scientific,5,100.0,24.92,2024-06-23,16
EVAL_046136,v1.2,Scientific,5,92.91,31.43,2024-03-27,16
EVAL_046137,v1.2,General QA,5,98.25,24.66,2024-06-16,16
EVAL_046138,v1.2,Coding,5,100.0,18.16,2024-01-20,16
EVAL_046139,v1.2,Creative Writing,4,100.0,20.55,2024-01-22,16
EVAL_046140,v1.2,Scientific,5,100.0,19.98,2024-02-11,16
EVAL_046141,v1.2,Scientific,3,85.47,19.84,2024-03-12,16
EVAL_046142,v1.2,General QA,4,100.0,18.97,2024-02-10,16
EVAL_046143,v1.2,Creative Writing,5,100.0,32.65,2024-01-30,16
EVAL_046144,v1.2,Coding,5,100.0,30.58,2024-02-11,16
EVAL_046145,v1.2,Scientific,4,88.89,25.1,2024-06-06,16
EVAL_046146,v1.2,Creative Writing,5,97.19,26.09,2024-01-08,16
EVAL_046147,v1.2,General QA,5,95.46,26.52,2024-02-21,16
EVAL_046148,v1.2,Math/Logic,4,100.0,29.89,2024-01-29,16
EVAL_046149,v1.2,General QA,5,96.96,26.03,2024-03-21,16
EVAL_046150,v1.2,Scientific,5,96.69,25.68,2024-04-12,16
EVAL_046151,v1.2,Math/Logic,5,100.0,23.1,2024-04-26,16
EVAL_046152,v1.2,Scientific,5,90.17,32.79,2024-03-07,16
EVAL_046153,v1.2,Math/Logic,4,82.17,30.21,2024-01-04,16
EVAL_046154,v1.2,Scientific,5,100.0,24.71,2024-04-30,16
EVAL_046155,v1.2,General QA,5,90.78,19.88,2024-02-06,16
EVAL_046156,v1.2,Coding,5,98.29,31.86,2024-05-26,16
EVAL_046157,v1.2,Scientific,5,95.65,30.63,2024-02-15,16
EVAL_046158,v1.2,Coding,4,99.39,22.29,2024-04-28,16
EVAL_046159,v1.2,Coding,5,100.0,27.14,2024-02-09,16
EVAL_046160,v1.2,General QA,5,92.46,31.17,2024-05-20,16
EVAL_046161,v1.2,Coding,5,93.14,25.97,2024-06-26,16
EVAL_046162,v1.2,Creative Writing,5,100.0,18.71,2024-05-24,16
EVAL_046163,v1.2,Math/Logic,5,92.81,21.98,2024-06-14,16
EVAL_046164,v1.2,General QA,5,100.0,29.51,2024-03-21,16
EVAL_046165,v1.2,Math/Logic,4,87.99,26.05,2024-02-05,16
EVAL_046166,v1.2,Scientific,5,100.0,21.97,2024-03-31,16
EVAL_046167,v1.2,General QA,5,100.0,25.31,2024-05-25,16
EVAL_046168,v1.2,Creative Writing,5,98.9,29.25,2024-04-26,16
EVAL_046169,v1.2,Coding,5,86.95,29.69,2024-02-23,16
EVAL_046170,v1.2,General QA,5,100.0,28.98,2024-02-03,16
EVAL_046171,v1.2,Math/Logic,5,100.0,19.04,2024-06-20,16
EVAL_046172,v1.2,Creative Writing,5,98.15,18.91,2024-04-26,16
EVAL_046173,v1.2,Coding,4,85.6,29.88,2024-05-17,16
EVAL_046174,v1.2,Creative Writing,5,85.45,23.05,2024-02-16,16
EVAL_046175,v1.2,Creative Writing,5,91.28,22.93,2024-05-04,16
EVAL_046176,v1.2,Scientific,5,100.0,24.82,2024-03-22,16
EVAL_046177,v1.2,Math/Logic,4,78.49,26.16,2024-03-22,16
EVAL_046178,v1.2,Coding,5,95.75,27.33,2024-04-14,16
EVAL_046179,v1.2,Creative Writing,4,90.02,18.59,2024-05-13,16
EVAL_046180,v1.2,Creative Writing,4,100.0,17.72,2024-02-08,16
EVAL_046181,v1.2,General QA,5,93.43,25.03,2024-01-06,16
EVAL_046182,v1.2,Math/Logic,4,90.02,20.4,2024-03-07,16
EVAL_046183,v1.2,General QA,5,95.65,32.81,2024-04-20,16
EVAL_046184,v1.2,Creative Writing,4,83.1,19.06,2024-05-03,16
EVAL_046185,v1.2,Math/Logic,5,91.24,31.89,2024-02-14,16
EVAL_046186,v1.2,Creative Writing,4,92.88,17.0,2024-02-13,16
EVAL_046187,v1.2,Math/Logic,5,100.0,26.18,2024-03-01,16
EVAL_046188,v1.2,Coding,3,75.2,17.07,2024-04-23,16
EVAL_046189,v1.2,Scientific,5,91.3,32.55,2024-04-04,16
EVAL_046190,v1.2,Coding,3,100.0,27.34,2024-01-20,16
EVAL_046191,v1.2,General QA,4,85.24,16.17,2024-01-23,16
EVAL_046192,v1.2,General QA,3,100.0,18.92,2024-03-21,16
EVAL_046193,v1.2,Creative Writing,4,98.48,28.37,2024-06-12,16
EVAL_046194,v1.2,Creative Writing,5,100.0,31.69,2024-04-05,16
EVAL_046195,v1.2,Scientific,5,100.0,23.51,2024-01-07,16
EVAL_046196,v1.2,General QA,5,99.1,25.92,2024-04-25,16
EVAL_046197,v1.2,General QA,5,98.29,21.3,2024-06-22,16
EVAL_046198,v1.2,Scientific,4,89.13,21.74,2024-03-17,16
EVAL_046199,v1.2,Creative Writing,5,100.0,25.06,2024-05-05,16
EVAL_046200,v1.2,Coding,5,100.0,20.78,2024-05-11,16
EVAL_046201,v1.2,Math/Logic,4,97.82,30.0,2024-04-18,16
EVAL_046202,v1.2,Math/Logic,5,95.01,28.49,2024-02-10,16
EVAL_046203,v1.2,Scientific,5,100.0,29.77,2024-02-11,16
EVAL_046204,v1.2,Math/Logic,5,93.98,22.54,2024-06-09,16
EVAL_046205,v1.2,Math/Logic,5,100.0,26.98,2024-04-11,16
EVAL_046206,v1.2,General QA,5,100.0,27.43,2024-01-01,16
EVAL_046207,v1.2,Creative Writing,4,84.89,24.95,2024-01-11,16
EVAL_046208,v1.2,Scientific,5,100.0,22.05,2024-04-28,16
EVAL_046209,v1.2,Coding,4,85.82,25.99,2024-06-21,16
EVAL_046210,v1.2,Creative Writing,3,91.78,21.01,2024-04-09,16
EVAL_046211,v1.2,Scientific,5,89.93,18.82,2024-03-20,16
EVAL_046212,v1.2,General QA,5,97.63,32.85,2024-02-17,16
EVAL_046213,v1.2,General QA,4,100.0,24.21,2024-02-25,16
EVAL_046214,v1.2,Math/Logic,5,100.0,21.78,2024-01-23,16
EVAL_046215,v1.2,General QA,3,84.91,18.87,2024-01-02,16
EVAL_046216,v1.2,Coding,5,100.0,30.83,2024-05-12,16
EVAL_046217,v1.2,General QA,5,100.0,32.19,2024-04-29,16
EVAL_046218,v1.2,Math/Logic,4,100.0,27.76,2024-04-04,16
EVAL_046219,v1.2,Scientific,5,91.44,24.98,2024-05-25,16
EVAL_046220,v1.2,Scientific,4,93.59,20.39,2024-05-11,16
EVAL_046221,v1.2,Math/Logic,5,100.0,31.35,2024-05-20,16
EVAL_046222,v1.2,Math/Logic,4,100.0,26.88,2024-06-20,16
EVAL_046223,v1.2,Creative Writing,5,91.57,23.57,2024-06-17,16
EVAL_046224,v1.2,Scientific,5,100.0,22.3,2024-03-06,16
EVAL_046225,v1.2,Coding,4,94.54,22.58,2024-04-09,16
EVAL_046226,v1.2,Coding,5,94.26,29.35,2024-04-07,16
EVAL_046227,v1.2,Math/Logic,5,93.19,18.29,2024-05-19,16
EVAL_046228,v1.2,Coding,4,92.46,26.08,2024-01-29,16
EVAL_046229,v1.2,General QA,5,97.71,25.05,2024-01-10,16
EVAL_046230,v1.2,Math/Logic,3,100.0,17.23,2024-05-07,16
EVAL_046231,v1.2,Scientific,5,100.0,30.5,2024-01-31,16
EVAL_046232,v1.2,Creative Writing,5,94.41,29.88,2024-04-24,16
EVAL_046233,v1.2,Scientific,5,94.93,29.79,2024-05-23,16
EVAL_046234,v1.2,Coding,5,100.0,18.34,2024-05-17,16
EVAL_046235,v1.2,Math/Logic,4,98.8,18.31,2024-03-16,16
EVAL_046236,v1.2,Creative Writing,4,86.24,25.01,2024-05-18,16
EVAL_046237,v1.2,General QA,4,100.0,19.15,2024-05-29,16
EVAL_046238,v1.2,Scientific,5,100.0,23.17,2024-04-28,16
EVAL_046239,v1.2,Math/Logic,5,94.52,23.8,2024-06-16,16
EVAL_046240,v1.2,Coding,5,100.0,20.16,2024-03-15,16
EVAL_046241,v1.2,Scientific,5,83.24,19.39,2024-06-12,16
EVAL_046242,v1.2,Creative Writing,5,99.31,18.47,2024-05-11,16
EVAL_046243,v1.2,Scientific,4,100.0,19.76,2024-02-02,16
EVAL_046244,v1.2,Scientific,5,100.0,23.25,2024-01-15,16
EVAL_046245,v1.2,Math/Logic,5,97.3,28.05,2024-05-12,16
EVAL_046246,v1.2,Coding,3,100.0,21.83,2024-05-02,16
EVAL_046247,v1.2,General QA,5,100.0,22.27,2024-06-25,16
EVAL_046248,v1.2,Creative Writing,4,100.0,18.3,2024-04-26,16
EVAL_046249,v1.2,General QA,3,92.67,28.34,2024-04-22,16
EVAL_046250,v1.2,Creative Writing,4,88.13,29.25,2024-01-26,16
EVAL_046251,v1.2,Scientific,5,100.0,19.61,2024-06-15,16
EVAL_046252,v1.2,Coding,5,99.17,28.03,2024-06-01,16
EVAL_046253,v1.2,Scientific,5,100.0,18.36,2024-02-11,16
EVAL_046254,v1.2,General QA,3,88.01,26.88,2024-05-06,16
EVAL_046255,v1.2,Coding,5,100.0,21.16,2024-04-28,16
EVAL_046256,v1.2,Creative Writing,5,99.0,20.27,2024-04-01,16
EVAL_046257,v1.2,Math/Logic,5,89.14,20.1,2024-02-25,16
EVAL_046258,v1.2,Scientific,4,91.29,25.09,2024-05-24,16
EVAL_046259,v1.2,General QA,5,100.0,19.18,2024-04-18,16
EVAL_046260,v1.2,Coding,5,100.0,23.21,2024-05-01,16
EVAL_046261,v1.2,General QA,5,94.87,29.14,2024-06-23,16
EVAL_046262,v1.2,Math/Logic,5,100.0,19.8,2024-03-03,16
EVAL_046263,v1.2,Coding,5,100.0,27.39,2024-06-10,16
EVAL_046264,v1.2,Coding,5,100.0,28.17,2024-01-04,16
EVAL_046265,v1.2,Coding,5,93.87,25.01,2024-05-17,16
EVAL_046266,v1.2,General QA,5,88.73,29.69,2024-01-18,16
EVAL_046267,v1.2,General QA,5,84.26,32.99,2024-05-07,16
EVAL_046268,v1.2,Math/Logic,5,100.0,31.07,2024-06-16,16
EVAL_046269,v1.2,General QA,5,88.35,29.61,2024-04-03,16
EVAL_046270,v1.2,Coding,5,100.0,32.71,2024-02-09,16
EVAL_046271,v1.2,Math/Logic,5,90.8,25.55,2024-04-28,16
EVAL_046272,v1.2,General QA,5,82.38,30.69,2024-01-07,16
EVAL_046273,v1.2,Creative Writing,5,100.0,18.25,2024-05-24,16
EVAL_046274,v1.2,Creative Writing,5,93.53,26.33,2024-01-23,16
EVAL_046275,v1.2,General QA,5,87.35,26.36,2024-02-01,16
EVAL_046276,v1.2,Creative Writing,5,100.0,28.66,2024-04-24,16
EVAL_046277,v1.2,General QA,3,80.44,15.97,2024-06-14,16
EVAL_046278,v1.2,Coding,5,95.9,32.14,2024-04-13,16
EVAL_046279,v1.2,Scientific,5,100.0,28.54,2024-01-16,16
EVAL_046280,v1.2,General QA,5,100.0,21.99,2024-06-28,16
EVAL_046281,v1.2,Coding,4,84.41,25.85,2024-01-21,16
EVAL_046282,v1.2,Math/Logic,5,97.17,21.39,2024-04-09,16
EVAL_046283,v1.2,Math/Logic,4,81.84,19.32,2024-05-09,16
EVAL_046284,v1.2,General QA,4,93.78,29.9,2024-01-03,16
EVAL_046285,v1.2,Math/Logic,5,92.47,19.71,2024-01-23,16
EVAL_046286,v1.2,Creative Writing,4,100.0,18.38,2024-06-18,16
EVAL_046287,v1.2,General QA,5,93.61,23.75,2024-06-09,16
EVAL_046288,v1.2,Coding,4,90.0,16.96,2024-03-30,16
EVAL_046289,v1.2,General QA,4,91.97,17.65,2024-02-14,16
EVAL_046290,v1.2,Math/Logic,5,100.0,26.87,2024-06-12,16
EVAL_046291,v1.2,Scientific,4,86.81,25.85,2024-04-02,16
EVAL_046292,v1.2,Scientific,5,100.0,28.17,2024-02-03,16
EVAL_046293,v1.2,Creative Writing,5,100.0,31.6,2024-02-14,16
EVAL_046294,v1.2,Scientific,5,96.18,32.2,2024-02-12,16
EVAL_046295,v1.2,Coding,5,89.25,25.94,2024-01-23,16
EVAL_046296,v1.2,Scientific,5,99.41,19.49,2024-04-26,16
EVAL_046297,v1.2,Coding,5,100.0,30.06,2024-06-20,16
EVAL_046298,v1.2,Scientific,5,87.42,25.33,2024-05-14,16
EVAL_046299,v1.2,Coding,4,88.93,18.31,2024-06-14,16
EVAL_046300,v1.2,Scientific,4,94.21,27.43,2024-05-20,16
EVAL_046301,v1.2,Coding,5,100.0,19.56,2024-05-17,16
EVAL_046302,v1.2,General QA,5,84.95,24.61,2024-04-30,16
EVAL_046303,v1.2,General QA,4,100.0,21.0,2024-04-28,16
EVAL_046304,v1.2,Creative Writing,5,100.0,32.5,2024-05-07,16
EVAL_046305,v1.2,Creative Writing,4,85.35,29.7,2024-06-26,16
EVAL_046306,v1.2,Math/Logic,4,89.08,21.12,2024-02-04,16
EVAL_046307,v1.2,Creative Writing,5,100.0,25.53,2024-02-13,16
EVAL_046308,v1.2,Creative Writing,4,87.51,18.45,2024-04-01,16
EVAL_046309,v1.2,Coding,4,100.0,28.96,2024-02-04,16
EVAL_046310,v1.2,Creative Writing,5,100.0,23.91,2024-04-26,16
EVAL_046311,v1.2,Coding,5,99.92,22.89,2024-03-25,16
EVAL_046312,v1.2,General QA,5,100.0,18.32,2024-04-04,16
EVAL_046313,v1.2,Math/Logic,5,94.86,26.75,2024-06-02,16
EVAL_046314,v1.2,Scientific,5,100.0,23.23,2024-04-30,16
EVAL_046315,v1.2,General QA,5,92.37,31.68,2024-02-10,16
EVAL_046316,v1.2,Scientific,5,100.0,25.08,2024-05-02,16
EVAL_046317,v1.2,Creative Writing,5,97.74,19.56,2024-04-19,16
EVAL_046318,v1.2,General QA,5,95.95,30.8,2024-03-02,16
EVAL_046319,v1.2,Scientific,4,94.55,28.25,2024-06-28,16
EVAL_046320,v1.2,Math/Logic,3,92.43,24.27,2024-01-21,16
EVAL_046321,v1.2,Creative Writing,5,90.95,27.68,2024-01-19,16
EVAL_046322,v1.2,Math/Logic,5,100.0,21.41,2024-06-23,16
EVAL_046323,v1.2,Creative Writing,5,94.14,26.58,2024-05-20,16
EVAL_046324,v1.2,Math/Logic,5,91.42,28.99,2024-06-21,16
EVAL_046325,v1.2,Creative Writing,5,100.0,31.09,2024-03-04,16
EVAL_046326,v1.2,Creative Writing,4,100.0,28.67,2024-02-18,16
EVAL_046327,v1.2,Creative Writing,4,88.87,17.49,2024-03-12,16
EVAL_046328,v1.2,General QA,5,100.0,26.56,2024-05-26,16
EVAL_046329,v1.2,Coding,5,100.0,18.82,2024-04-18,16
EVAL_046330,v1.2,Coding,4,87.63,23.65,2024-03-04,16
EVAL_046331,v1.2,General QA,5,100.0,27.11,2024-05-15,16
EVAL_046332,v1.2,Math/Logic,5,88.59,24.89,2024-03-06,16
EVAL_046333,v1.2,Scientific,5,99.2,19.67,2024-05-30,16
EVAL_046334,v1.2,Scientific,4,100.0,23.47,2024-01-04,16
EVAL_046335,v1.2,Creative Writing,5,100.0,27.4,2024-01-03,16
EVAL_046336,v1.2,Coding,4,92.72,28.19,2024-04-24,16
EVAL_046337,v1.2,Coding,5,100.0,24.22,2024-06-27,16
EVAL_046338,v1.2,General QA,5,100.0,23.17,2024-03-30,16
EVAL_046339,v1.2,Creative Writing,4,97.82,20.02,2024-05-02,16
EVAL_046340,v1.2,General QA,4,87.97,23.71,2024-02-21,16
EVAL_046341,v1.2,Math/Logic,5,100.0,19.5,2024-04-11,16
EVAL_046342,v1.2,Coding,4,88.82,22.26,2024-05-05,16
EVAL_046343,v1.2,Scientific,5,100.0,28.93,2024-04-26,16
EVAL_046344,v1.2,Creative Writing,4,100.0,22.42,2024-06-12,16
EVAL_046345,v1.2,Coding,5,86.09,27.45,2024-04-13,16
EVAL_046346,v1.2,General QA,4,100.0,17.78,2024-03-22,16
EVAL_046347,v1.2,General QA,5,85.53,32.16,2024-03-11,16
EVAL_046348,v1.2,Math/Logic,5,100.0,19.09,2024-03-14,16
EVAL_046349,v1.2,Coding,4,77.47,23.04,2024-05-25,16
EVAL_046350,v1.2,Math/Logic,4,87.15,21.72,2024-03-03,16
EVAL_046351,v1.2,Scientific,5,91.43,29.39,2024-05-12,16
EVAL_046352,v1.2,Creative Writing,4,95.8,19.37,2024-02-17,16
EVAL_046353,v1.2,Math/Logic,4,100.0,24.35,2024-05-13,16
EVAL_046354,v1.2,Math/Logic,4,87.32,18.06,2024-02-29,16
EVAL_046355,v1.2,Coding,5,83.77,22.88,2024-01-17,16
EVAL_046356,v1.2,General QA,5,92.99,21.22,2024-02-11,16
EVAL_046357,v1.2,Coding,4,90.46,22.32,2024-03-27,16
EVAL_046358,v1.2,Creative Writing,5,100.0,31.7,2024-01-20,16
EVAL_046359,v1.2,General QA,5,100.0,26.55,2024-03-13,16
EVAL_046360,v1.2,General QA,4,92.13,20.27,2024-05-04,16
EVAL_046361,v1.2,Math/Logic,5,88.88,29.41,2024-02-19,16
EVAL_046362,v1.2,Scientific,4,100.0,27.94,2024-01-17,16
EVAL_046363,v1.2,Math/Logic,5,99.23,28.16,2024-06-24,16
EVAL_046364,v1.2,Math/Logic,5,100.0,32.57,2024-04-06,16
EVAL_046365,v1.2,Scientific,5,100.0,30.16,2024-06-27,16
EVAL_046366,v1.2,Math/Logic,5,100.0,18.51,2024-01-22,16
EVAL_046367,v1.2,Coding,5,98.18,32.79,2024-05-09,16
EVAL_046368,v1.2,Scientific,5,100.0,27.47,2024-02-21,16
EVAL_046369,v1.2,Creative Writing,5,100.0,25.44,2024-06-25,16
EVAL_046370,v1.2,Coding,5,93.8,31.77,2024-03-28,16
EVAL_046371,v1.2,General QA,5,100.0,30.71,2024-03-22,16
EVAL_046372,v1.2,General QA,5,100.0,21.0,2024-04-11,16
EVAL_046373,v1.2,Creative Writing,4,99.65,26.94,2024-05-30,16
EVAL_046374,v1.2,Creative Writing,4,95.26,18.83,2024-02-10,16
EVAL_046375,v1.2,Creative Writing,4,99.55,20.29,2024-03-01,16
EVAL_046376,v1.2,Coding,5,100.0,19.62,2024-03-16,16
EVAL_046377,v1.2,Scientific,4,100.0,18.02,2024-05-04,16
EVAL_046378,v1.2,Scientific,4,81.2,22.74,2024-02-19,16
EVAL_046379,v1.2,General QA,5,100.0,27.17,2024-01-06,16
EVAL_046380,v1.2,General QA,5,96.89,22.36,2024-03-08,16
EVAL_046381,v1.2,Coding,4,100.0,21.52,2024-06-08,16
EVAL_046382,v1.2,General QA,5,90.48,29.49,2024-05-05,16
EVAL_046383,v1.2,Math/Logic,4,100.0,17.07,2024-06-26,16
EVAL_046384,v1.2,Scientific,5,100.0,25.7,2024-02-19,16
EVAL_046385,v1.2,Scientific,4,94.35,23.74,2024-03-02,16
EVAL_046386,v1.2,General QA,5,100.0,18.14,2024-05-27,16
EVAL_046387,v1.2,General QA,5,96.79,26.83,2024-05-30,16
EVAL_046388,v1.2,Creative Writing,4,95.89,27.99,2024-05-28,16
EVAL_046389,v1.2,Scientific,4,89.66,18.51,2024-04-07,16
EVAL_046390,v1.2,Math/Logic,5,98.88,19.2,2024-03-01,16
EVAL_046391,v1.2,Scientific,5,100.0,20.11,2024-04-25,16
EVAL_046392,v1.2,Math/Logic,5,100.0,30.29,2024-03-18,16
EVAL_046393,v1.2,Math/Logic,4,89.0,20.64,2024-02-22,16
EVAL_046394,v1.2,Math/Logic,4,100.0,18.8,2024-02-27,16
EVAL_046395,v1.2,Coding,4,98.84,16.77,2024-03-22,16
EVAL_046396,v1.2,Scientific,5,92.79,31.75,2024-05-04,16
EVAL_046397,v1.2,Scientific,5,100.0,21.12,2024-06-22,16
EVAL_046398,v1.2,General QA,5,100.0,30.89,2024-01-10,16
EVAL_046399,v1.2,Creative Writing,5,88.62,26.65,2024-01-19,16
EVAL_046400,v1.2,Math/Logic,4,84.07,21.66,2024-06-02,16
EVAL_046401,v1.2,Scientific,5,86.81,29.57,2024-05-28,16
EVAL_046402,v1.2,Scientific,4,86.58,28.06,2024-04-15,16
EVAL_046403,v1.2,Coding,4,87.63,17.69,2024-01-03,16
EVAL_046404,v1.2,Coding,5,100.0,20.16,2024-02-22,16
EVAL_046405,v1.2,Coding,4,84.82,20.57,2024-01-24,16
EVAL_046406,v1.2,Scientific,4,85.38,21.09,2024-05-01,16
EVAL_046407,v1.2,Creative Writing,4,98.12,27.78,2024-03-24,16
EVAL_046408,v1.2,Coding,5,100.0,24.66,2024-04-26,16
EVAL_046409,v1.2,Coding,5,100.0,31.68,2024-03-03,16
EVAL_046410,v1.2,Math/Logic,4,100.0,19.62,2024-02-17,16
EVAL_046411,v1.2,Coding,4,94.4,19.85,2024-03-31,16
EVAL_046412,v1.2,General QA,5,100.0,32.24,2024-01-21,16
EVAL_046413,v1.2,Coding,5,98.11,30.06,2024-06-16,16
EVAL_046414,v1.2,Creative Writing,5,100.0,19.54,2024-03-08,16
EVAL_046415,v1.2,General QA,5,99.16,25.09,2024-02-19,16
EVAL_046416,v1.2,Coding,5,100.0,31.97,2024-05-29,16
EVAL_046417,v1.2,Creative Writing,4,99.14,22.92,2024-05-31,16
EVAL_046418,v1.2,Scientific,5,100.0,26.02,2024-05-27,16
EVAL_046419,v1.2,Creative Writing,5,98.13,27.99,2024-04-15,16
EVAL_046420,v1.2,Creative Writing,5,98.87,18.14,2024-04-22,16
EVAL_046421,v1.2,Math/Logic,5,92.61,24.44,2024-04-27,16
EVAL_046422,v1.2,Scientific,5,100.0,27.07,2024-01-10,16
EVAL_046423,v1.2,Coding,5,100.0,21.2,2024-03-31,16
EVAL_046424,v1.2,Math/Logic,4,88.54,28.25,2024-04-26,16
EVAL_046425,v1.2,Coding,5,87.3,31.41,2024-01-16,16
EVAL_046426,v1.2,Scientific,5,90.83,30.0,2024-01-30,16
EVAL_046427,v1.2,Math/Logic,5,100.0,24.44,2024-01-08,16
EVAL_046428,v1.2,Math/Logic,5,89.21,29.54,2024-03-11,16
EVAL_046429,v1.2,General QA,5,100.0,21.71,2024-03-13,16
EVAL_046430,v1.2,Creative Writing,4,100.0,27.6,2024-01-01,16
EVAL_046431,v1.2,Coding,5,100.0,21.82,2024-04-21,16
EVAL_046432,v1.2,Math/Logic,5,89.8,26.23,2024-05-18,16
EVAL_046433,v1.2,Scientific,5,98.93,27.92,2024-03-20,16
EVAL_046434,v1.2,Creative Writing,5,99.57,18.25,2024-01-21,16
EVAL_046435,v1.2,Coding,4,100.0,18.93,2024-06-23,16
EVAL_046436,v1.2,Coding,5,99.72,25.62,2024-01-17,16
EVAL_046437,v1.2,Math/Logic,5,86.83,22.45,2024-04-05,16
EVAL_046438,v1.2,Scientific,4,100.0,24.73,2024-02-21,16
EVAL_046439,v1.2,General QA,4,90.96,21.48,2024-04-17,16
EVAL_046440,v1.2,Math/Logic,5,100.0,23.37,2024-06-01,16
EVAL_046441,v1.2,Coding,5,91.76,31.79,2024-05-23,16
EVAL_046442,v1.2,Scientific,4,81.16,17.82,2024-03-03,16
EVAL_046443,v1.2,Math/Logic,5,92.32,24.52,2024-03-12,16
EVAL_046444,v1.2,Coding,5,100.0,19.13,2024-02-24,16
EVAL_046445,v1.2,Math/Logic,5,100.0,23.55,2024-01-07,16
EVAL_046446,v1.2,Math/Logic,5,100.0,27.73,2024-05-02,16
EVAL_046447,v1.2,Math/Logic,5,100.0,21.79,2024-02-08,16
EVAL_046448,v1.2,General QA,4,88.72,20.84,2024-05-07,16
EVAL_046449,v1.2,General QA,5,89.44,20.47,2024-01-10,16
EVAL_046450,v1.2,Scientific,5,88.68,31.86,2024-06-25,16
EVAL_046451,v1.2,Coding,4,85.06,18.26,2024-03-21,16
EVAL_046452,v1.2,Creative Writing,4,90.75,19.32,2024-04-01,16
EVAL_046453,v1.2,Scientific,5,90.55,31.87,2024-04-22,16
EVAL_046454,v1.2,General QA,5,100.0,24.58,2024-03-26,16
EVAL_046455,v1.2,Creative Writing,5,100.0,32.66,2024-01-05,16
