user_id,is_subscriber,signup_date,user_country,industry_role,user_type,pre_project_engagement_score,is_treatment_group,total_weeks_active
USR_098029,False,2024-09-08,France,Data Scientist,Enterprise,32.64,True,8
USR_098030,True,2024-08-23,India,Software Engineer,Consumer,72.85,True,13
USR_098031,False,2024-10-29,France,Student,Consumer,49.37,True,4
USR_098032,True,2024-09-11,Canada,Software Engineer,Enterprise,69.21,True,17
USR_098033,False,2024-11-01,UK,Writer,Consumer,45.21,True,20
USR_098034,True,2024-11-08,Other,Student,Consumer,43.47,True,5
USR_098035,False,2024-12-07,Other,Software Engineer,Enterprise,72.54,True,16
USR_098036,False,2024-12-07,Germany,Business Analyst,Consumer,7.39,True,7
USR_098037,False,2024-11-08,India,Business Analyst,Consumer,84.51,True,9
USR_098038,False,2024-06-27,France,Software Engineer,Consumer,60.21,True,21
USR_098039,False,2024-10-08,France,Researcher,Consumer,69.7,True,14
USR_098040,False,2024-08-11,US,Other,Consumer,37.11,True,8
USR_098041,False,2024-09-06,France,Student,Consumer,42.6,True,10
USR_098042,False,2024-07-19,France,Other,Consumer,28.17,False,19
USR_098043,False,2024-07-21,Canada,Student,Enterprise,37.16,True,25
USR_098044,False,2024-11-03,Other,Data Scientist,Consumer,23.01,True,5
USR_098045,False,2024-09-21,US,Student,Consumer,65.76,True,16
USR_098046,True,2024-09-15,US,Software Engineer,Consumer,6.13,True,18
USR_098047,False,2024-09-13,US,Data Scientist,Consumer,9.19,True,19
USR_098048,False,2024-12-03,India,Business Analyst,Consumer,53.63,True,5
USR_098049,False,2024-07-08,US,Business Analyst,Enterprise,32.31,False,22
USR_098050,False,2024-07-07,Other,Data Scientist,Consumer,58.02,False,9
USR_098051,False,2024-09-18,Other,Business Analyst,Enterprise,40.51,True,12
USR_098052,False,2024-10-14,US,Student,Consumer,65.03,True,24
USR_098053,False,2024-07-10,France,Other,Enterprise,19.56,True,21
USR_098054,False,2024-10-23,India,Student,Consumer,71.14,True,4
USR_098055,False,2024-10-13,France,Data Scientist,Consumer,48.15,True,23
USR_098056,False,2024-06-29,US,Software Engineer,Enterprise,34.97,False,18
USR_098057,False,2024-11-17,India,Researcher,Consumer,45.07,True,8
USR_098058,True,2024-11-10,US,Data Scientist,Consumer,43.37,True,5
USR_098059,False,2024-10-27,US,Business Analyst,Consumer,18.17,True,15
USR_098060,False,2024-09-18,Canada,Researcher,Consumer,9.68,True,22
USR_098061,False,2024-08-22,Other,Other,Enterprise,24.77,True,23
USR_098062,False,2024-11-25,US,Business Analyst,Consumer,47.72,True,18
USR_098063,False,2024-07-24,France,Researcher,Consumer,16.71,False,13
USR_098064,False,2024-07-07,Germany,Student,Consumer,19.82,True,5
USR_098065,False,2024-08-29,France,Other,Consumer,58.21,True,10
USR_098066,False,2024-09-30,Germany,Data Scientist,Enterprise,12.96,True,16
USR_098067,False,2024-08-10,US,Software Engineer,Consumer,67.87,True,5
USR_098068,False,2024-10-12,Other,Software Engineer,Consumer,36.89,True,7
USR_098069,False,2024-12-05,Other,Other,Consumer,68.39,True,4
USR_098070,False,2024-11-02,US,Software Engineer,Consumer,66.38,True,24
USR_098071,True,2024-06-18,US,Software Engineer,Consumer,52.86,True,21
USR_098072,False,2024-09-28,Germany,Software Engineer,Consumer,68.86,True,25
USR_098073,False,2024-09-22,India,Business Analyst,Enterprise,22.59,True,18
USR_098074,False,2024-08-16,Germany,Data Scientist,Consumer,22.43,True,6
USR_098075,False,2024-10-08,Other,Software Engineer,Enterprise,50.72,True,16
USR_098076,False,2024-08-17,Canada,Writer,Consumer,28.01,True,11
USR_098077,False,2024-10-11,France,Other,Enterprise,20.66,True,14
USR_098078,False,2024-08-26,India,Software Engineer,Enterprise,29.04,True,15
USR_098079,False,2024-07-16,Other,Data Scientist,Consumer,64.19,True,25
USR_098080,False,2024-09-27,US,Student,Consumer,56.68,True,9
USR_098081,False,2024-09-05,Canada,Business Analyst,Consumer,45.05,True,10
USR_098082,False,2024-08-12,UK,Data Scientist,Enterprise,17.4,True,23
USR_098083,False,2024-10-15,Other,Writer,Consumer,38.28,True,20
USR_098084,False,2024-06-27,France,Business Analyst,Enterprise,35.28,False,20
USR_098085,False,2024-07-09,UK,Other,Enterprise,49.72,False,25
USR_098086,True,2024-10-02,India,Writer,Enterprise,15.3,True,14
USR_098087,False,2024-08-19,Canada,Business Analyst,Consumer,77.85,True,8
USR_098088,False,2024-07-20,India,Researcher,Consumer,23.58,False,6
USR_098089,False,2024-12-02,US,Software Engineer,Consumer,33.23,True,18
USR_098090,True,2024-08-25,France,Software Engineer,Consumer,55.38,True,13
USR_098091,False,2024-08-23,Canada,Student,Consumer,60.09,True,9
USR_098092,False,2024-10-15,US,Software Engineer,Consumer,56.68,True,21
USR_098093,False,2024-10-27,France,Student,Consumer,9.69,True,9
USR_098094,False,2024-08-19,US,Writer,Consumer,8.08,True,19
USR_098095,False,2024-11-02,India,Business Analyst,Consumer,20.52,True,12
USR_098096,False,2024-11-13,US,Data Scientist,Consumer,28.75,True,6
USR_098097,False,2024-10-23,Other,Researcher,Enterprise,6.08,True,19
USR_098098,False,2024-08-20,India,Data Scientist,Enterprise,17.66,True,22
USR_098099,False,2024-07-17,US,Researcher,Consumer,42.18,False,15
USR_098100,False,2024-06-18,UK,Business Analyst,Enterprise,35.15,True,10
USR_098101,False,2024-06-21,Germany,Data Scientist,Consumer,29.16,False,6
USR_098102,False,2024-10-22,US,Student,Consumer,10.45,True,26
USR_098103,True,2024-12-09,Germany,Researcher,Consumer,72.67,True,22
USR_098104,False,2024-07-31,France,Writer,Enterprise,16.51,False,5
USR_098105,False,2024-10-24,India,Business Analyst,Consumer,18.21,True,7
USR_098106,False,2024-12-04,Other,Data Scientist,Consumer,43.04,True,11
USR_098107,False,2024-06-22,UK,Business Analyst,Enterprise,20.99,True,22
USR_098108,False,2024-09-28,India,Software Engineer,Consumer,66.39,True,22
USR_098109,False,2024-11-24,US,Data Scientist,Consumer,49.19,True,21
USR_098110,False,2024-09-15,Germany,Business Analyst,Consumer,18.93,True,21
USR_098111,False,2024-08-16,Canada,Data Scientist,Consumer,48.16,True,9
USR_098112,False,2024-11-15,US,Researcher,Consumer,57.95,True,26
USR_098113,True,2024-11-24,US,Writer,Consumer,12.95,True,23
USR_098114,False,2024-08-01,US,Data Scientist,Consumer,76.85,True,16
USR_098115,False,2024-06-20,Germany,Software Engineer,Enterprise,49.81,False,18
USR_098116,False,2024-09-08,UK,Researcher,Consumer,56.28,True,11
USR_098117,False,2024-07-05,Germany,Software Engineer,Consumer,51.87,True,10
USR_098118,False,2024-09-23,US,Other,Consumer,36.6,True,14
USR_098119,False,2024-11-13,India,Data Scientist,Enterprise,29.86,True,10
USR_098120,True,2024-09-15,US,Student,Consumer,21.29,True,13
USR_098121,True,2024-11-28,Germany,Researcher,Consumer,71.34,True,23
USR_098122,True,2024-11-27,US,Student,Consumer,76.1,True,26
USR_098123,False,2024-08-25,France,Data Scientist,Consumer,49.14,True,12
USR_098124,False,2024-06-22,US,Data Scientist,Enterprise,49.61,False,12
USR_098125,False,2024-09-28,Canada,Software Engineer,Consumer,24.79,True,10
USR_098126,True,2024-10-25,France,Other,Consumer,71.49,True,10
USR_098127,False,2024-11-28,US,Other,Consumer,29.3,True,6
USR_098128,False,2024-12-09,Germany,Software Engineer,Enterprise,32.76,True,22
USR_098129,False,2024-08-03,US,Writer,Enterprise,57.94,False,5
USR_098130,False,2024-07-02,Canada,Software Engineer,Consumer,14.68,True,13
USR_098131,False,2024-08-24,US,Software Engineer,Enterprise,47.22,True,7
USR_098132,False,2024-08-04,UK,Writer,Enterprise,39.53,False,19
USR_098133,False,2024-11-22,UK,Student,Consumer,75.92,True,15
USR_098134,False,2024-10-02,US,Student,Enterprise,54.11,True,7
USR_098135,False,2024-07-06,India,Researcher,Consumer,63.48,True,15
USR_098136,True,2024-09-10,Germany,Data Scientist,Consumer,83.19,True,9
USR_098137,False,2024-08-05,US,Other,Enterprise,48.59,True,26
USR_098138,False,2024-10-29,Germany,Software Engineer,Enterprise,27.48,True,25
USR_098139,False,2024-11-18,India,Researcher,Enterprise,40.52,True,14
USR_098140,False,2024-09-05,US,Data Scientist,Enterprise,38.39,True,8
USR_098141,False,2024-07-01,India,Data Scientist,Consumer,57.44,True,11
USR_098142,False,2024-11-10,Other,Researcher,Consumer,51.07,True,20
USR_098143,False,2024-10-05,US,Business Analyst,Enterprise,76.75,True,16
USR_098144,False,2024-08-28,Canada,Researcher,Enterprise,19.08,True,9
USR_098145,False,2024-07-30,US,Other,Enterprise,55.86,False,7
USR_098146,False,2024-10-03,Other,Other,Enterprise,90.04,True,7
USR_098147,False,2024-08-04,UK,Software Engineer,Consumer,30.94,False,6
USR_098148,False,2024-10-21,India,Other,Consumer,64.81,True,15
USR_098149,True,2024-08-18,France,Software Engineer,Enterprise,20.36,True,18
USR_098150,False,2024-08-22,US,Software Engineer,Consumer,33.09,True,6
USR_098151,False,2024-08-23,Germany,Business Analyst,Consumer,29.58,True,9
USR_098152,False,2024-06-23,Other,Data Scientist,Consumer,32.12,True,10
USR_098153,False,2024-08-16,US,Other,Enterprise,14.16,True,18
USR_098154,False,2024-09-11,US,Data Scientist,Consumer,53.47,True,5
USR_098155,False,2024-09-07,Germany,Writer,Consumer,47.18,True,16
USR_098156,False,2024-07-22,Germany,Student,Consumer,77.01,True,13
USR_098157,False,2024-10-08,Germany,Student,Consumer,15.44,True,17
USR_098158,True,2024-08-09,India,Student,Consumer,56.99,False,19
USR_098159,False,2024-07-30,US,Other,Enterprise,21.9,True,11
USR_098160,False,2024-07-24,India,Other,Consumer,27.2,False,9
USR_098161,False,2024-07-27,US,Student,Consumer,75.78,True,18
USR_098162,False,2024-10-24,Other,Data Scientist,Consumer,5.82,True,10
USR_098163,True,2024-10-04,UK,Business Analyst,Enterprise,77.57,True,11
USR_098164,False,2024-11-28,India,Writer,Consumer,65.36,True,6
USR_098165,False,2024-09-21,UK,Researcher,Enterprise,57.57,True,7
USR_098166,False,2024-11-11,UK,Software Engineer,Enterprise,5.86,True,13
USR_098167,False,2024-08-27,UK,Business Analyst,Consumer,6.14,True,4
USR_098168,False,2024-09-08,UK,Software Engineer,Enterprise,61.33,True,22
USR_098169,False,2024-07-09,India,Software Engineer,Consumer,6.04,False,23
USR_098170,False,2024-06-29,US,Business Analyst,Consumer,33.71,False,14
USR_098171,True,2024-07-15,France,Other,Consumer,20.61,True,21
USR_098172,False,2024-06-24,US,Writer,Consumer,36.3,True,12
USR_098173,False,2024-12-07,Canada,Student,Consumer,63.45,True,7
USR_098174,False,2024-10-27,India,Other,Enterprise,86.59,True,12
USR_098175,False,2024-07-13,Germany,Writer,Consumer,25.92,False,17
USR_098176,False,2024-10-10,UK,Student,Consumer,27.78,True,10
USR_098177,False,2024-09-03,India,Researcher,Consumer,18.83,True,4
USR_098178,False,2024-11-03,US,Student,Consumer,25.4,True,14
USR_098179,True,2024-09-14,UK,Software Engineer,Enterprise,55.25,True,9
USR_098180,False,2024-08-11,US,Software Engineer,Consumer,27.79,True,11
USR_098181,False,2024-07-09,Germany,Other,Enterprise,57.72,False,4
USR_098182,False,2024-07-29,Germany,Student,Consumer,73.83,False,22
USR_098183,False,2024-09-02,Canada,Researcher,Consumer,17.49,True,9
USR_098184,False,2024-07-06,UK,Software Engineer,Consumer,22.48,False,26
USR_098185,False,2024-09-05,India,Software Engineer,Enterprise,38.91,True,22
USR_098186,False,2024-10-27,Other,Other,Enterprise,10.13,True,4
USR_098187,False,2024-09-08,US,Data Scientist,Consumer,69.37,True,8
USR_098188,False,2024-11-01,US,Data Scientist,Consumer,7.44,True,21
USR_098189,False,2024-08-01,India,Student,Consumer,32.68,True,4
USR_098190,False,2024-06-19,Other,Other,Consumer,56.52,False,15
USR_098191,False,2024-10-03,US,Data Scientist,Consumer,51.6,True,25
USR_098192,False,2024-11-06,US,Other,Enterprise,54.34,True,8
USR_098193,False,2024-07-04,Germany,Software Engineer,Enterprise,58.2,True,18
USR_098194,False,2024-08-29,US,Software Engineer,Consumer,24.73,True,12
USR_098195,False,2024-07-05,Canada,Student,Enterprise,66.29,False,7
USR_098196,False,2024-06-21,Germany,Writer,Consumer,41.22,False,6
USR_098197,False,2024-10-04,India,Data Scientist,Consumer,12.9,True,16
USR_098198,False,2024-08-20,US,Software Engineer,Consumer,70.95,True,16
USR_098199,False,2024-09-28,Canada,Writer,Consumer,44.03,True,24
USR_098200,False,2024-09-14,US,Business Analyst,Consumer,42.2,True,23
USR_098201,False,2024-09-11,France,Data Scientist,Consumer,9.87,True,19
USR_098202,False,2024-07-27,UK,Researcher,Consumer,79.1,False,10
USR_098203,False,2024-06-24,US,Software Engineer,Enterprise,3.42,True,21
USR_098204,False,2024-09-22,Other,Data Scientist,Consumer,2.21,True,25
USR_098205,False,2024-09-27,Other,Software Engineer,Enterprise,36.19,True,7
USR_098206,True,2024-07-29,US,Data Scientist,Consumer,84.42,False,18
USR_098207,False,2024-07-13,US,Software Engineer,Consumer,25.22,False,24
USR_098208,False,2024-11-02,UK,Software Engineer,Enterprise,65.73,True,9
USR_098209,False,2024-08-10,UK,Software Engineer,Consumer,24.29,True,21
USR_098210,True,2024-12-03,UK,Software Engineer,Consumer,41.42,True,25
USR_098211,False,2024-10-07,Canada,Data Scientist,Consumer,22.75,True,6
USR_098212,False,2024-06-24,Canada,Other,Consumer,32.73,True,26
USR_098213,False,2024-07-19,US,Data Scientist,Consumer,32.2,True,6
USR_098214,False,2024-08-13,US,Software Engineer,Consumer,33.8,True,23
USR_098215,False,2024-09-15,Canada,Business Analyst,Consumer,43.47,True,19
USR_098216,False,2024-07-25,Canada,Data Scientist,Consumer,46.39,False,26
USR_098217,False,2024-08-29,India,Software Engineer,Consumer,13.66,True,19
USR_098218,False,2024-11-18,France,Business Analyst,Enterprise,21.54,True,24
USR_098219,False,2024-08-11,Other,Software Engineer,Consumer,43.45,True,26
USR_098220,False,2024-11-08,US,Data Scientist,Consumer,17.91,True,14
USR_098221,False,2024-09-08,Canada,Data Scientist,Consumer,13.68,True,13
USR_098222,False,2024-09-29,UK,Data Scientist,Enterprise,53.6,True,5
USR_098223,False,2024-10-08,US,Researcher,Enterprise,55.6,True,8
USR_098224,False,2024-10-31,UK,Student,Consumer,35.75,True,16
USR_098225,False,2024-06-25,India,Software Engineer,Enterprise,64.81,False,18
USR_098226,False,2024-08-19,India,Student,Consumer,29.43,True,17
USR_098227,False,2024-11-20,US,Data Scientist,Consumer,56.07,True,4
USR_098228,False,2024-10-13,US,Data Scientist,Consumer,6.83,True,19
USR_098229,False,2024-11-21,UK,Researcher,Consumer,69.32,True,9
USR_098230,False,2024-09-25,France,Student,Consumer,81.21,True,10
USR_098231,False,2024-10-25,UK,Other,Consumer,45.11,True,21
USR_098232,False,2024-10-01,US,Software Engineer,Consumer,19.63,True,6
USR_098233,False,2024-06-15,UK,Software Engineer,Consumer,25.98,False,20
USR_098234,False,2024-12-11,India,Researcher,Consumer,34.24,True,23
USR_098235,False,2024-11-16,US,Other,Consumer,23.7,True,18
USR_098236,False,2024-09-29,US,Business Analyst,Consumer,53.01,True,6
USR_098237,True,2024-10-29,Canada,Researcher,Consumer,56.0,True,26
USR_098238,False,2024-09-30,US,Data Scientist,Enterprise,11.02,True,7
USR_098239,False,2024-11-10,India,Software Engineer,Enterprise,40.99,True,19
USR_098240,False,2024-07-11,Canada,Student,Enterprise,83.05,False,26
USR_098241,False,2024-10-13,Germany,Writer,Consumer,58.31,True,7
USR_098242,False,2024-08-11,UK,Student,Consumer,7.49,True,8
USR_098243,False,2024-11-20,France,Student,Consumer,55.12,True,8
USR_098244,False,2024-08-18,US,Researcher,Enterprise,43.94,True,8
USR_098245,False,2024-10-30,France,Researcher,Consumer,59.83,True,24
USR_098246,False,2024-12-07,Canada,Student,Consumer,14.51,True,14
USR_098247,False,2024-06-18,Germany,Business Analyst,Consumer,42.48,False,23
USR_098248,False,2024-10-03,UK,Software Engineer,Consumer,65.98,True,12
USR_098249,False,2024-07-21,Other,Software Engineer,Consumer,52.99,False,5
USR_098250,False,2024-10-05,India,Researcher,Enterprise,44.5,True,13
USR_098251,False,2024-11-20,US,Student,Enterprise,59.3,True,19
USR_098252,False,2024-11-22,UK,Software Engineer,Consumer,26.31,True,24
USR_098253,False,2024-12-11,Other,Business Analyst,Consumer,63.69,True,13
USR_098254,False,2024-11-06,India,Business Analyst,Consumer,19.59,True,16
USR_098255,False,2024-08-13,Canada,Software Engineer,Consumer,54.76,True,15
USR_098256,False,2024-12-02,US,Researcher,Enterprise,18.59,True,15
USR_098257,False,2024-10-24,UK,Data Scientist,Consumer,4.75,True,10
USR_098258,False,2024-10-08,Other,Data Scientist,Consumer,57.17,True,20
USR_098259,False,2024-06-22,Germany,Business Analyst,Enterprise,66.8,False,24
USR_098260,True,2024-12-09,France,Software Engineer,Consumer,23.17,True,8
USR_098261,False,2024-07-30,US,Data Scientist,Consumer,64.54,False,7
USR_098262,False,2024-08-07,Canada,Data Scientist,Consumer,18.45,True,15
USR_098263,False,2024-08-02,India,Software Engineer,Consumer,68.24,True,20
USR_098264,False,2024-10-04,Other,Student,Consumer,24.01,True,20
USR_098265,False,2024-09-24,France,Software Engineer,Consumer,66.25,True,17
USR_098266,False,2024-11-13,India,Researcher,Enterprise,44.82,True,10
USR_098267,False,2024-10-21,Germany,Business Analyst,Consumer,31.36,True,19
USR_098268,False,2024-09-29,Germany,Student,Consumer,29.58,True,17
USR_098269,False,2024-07-18,US,Student,Enterprise,25.33,False,20
USR_098270,False,2024-08-20,Other,Student,Consumer,51.54,True,8
USR_098271,True,2024-11-14,US,Researcher,Consumer,22.98,True,26
USR_098272,True,2024-12-02,US,Writer,Consumer,77.21,True,14
USR_098273,False,2024-08-15,France,Data Scientist,Enterprise,56.42,True,25
USR_098274,False,2024-08-07,US,Student,Consumer,15.66,False,17
USR_098275,False,2024-08-03,US,Business Analyst,Consumer,62.74,True,10
USR_098276,False,2024-06-24,UK,Software Engineer,Consumer,51.42,False,5
USR_098277,False,2024-09-24,US,Software Engineer,Consumer,35.79,True,4
USR_098278,False,2024-10-26,India,Software Engineer,Consumer,53.59,True,24
USR_098279,False,2024-09-02,India,Data Scientist,Enterprise,26.63,True,22
USR_098280,False,2024-10-05,US,Software Engineer,Consumer,29.63,True,19
USR_098281,False,2024-08-23,Other,Data Scientist,Consumer,31.75,True,18
USR_098282,True,2024-09-21,US,Researcher,Consumer,70.3,True,18
USR_098283,True,2024-06-23,US,Software Engineer,Consumer,62.99,True,25
USR_098284,False,2024-10-15,US,Business Analyst,Consumer,8.83,True,9
USR_098285,False,2024-06-17,Canada,Software Engineer,Consumer,47.14,False,20
USR_098286,False,2024-08-12,US,Data Scientist,Consumer,59.41,True,14
USR_098287,False,2024-09-07,UK,Software Engineer,Enterprise,46.04,True,18
USR_098288,False,2024-10-07,US,Student,Consumer,46.05,True,24
USR_098289,False,2024-06-28,Other,Software Engineer,Enterprise,20.35,True,6
USR_098290,False,2024-11-09,India,Business Analyst,Enterprise,57.81,True,18
USR_098291,False,2024-11-04,Canada,Software Engineer,Consumer,42.33,True,6
USR_098292,False,2024-12-06,US,Other,Enterprise,53.66,True,12
USR_098293,False,2024-09-10,US,Researcher,Consumer,35.05,True,11
USR_098294,False,2024-08-09,Canada,Researcher,Consumer,24.39,True,15
USR_098295,False,2024-11-18,US,Software Engineer,Consumer,69.85,True,15
USR_098296,False,2024-10-11,Other,Researcher,Consumer,51.7,True,21
USR_098297,False,2024-09-17,India,Student,Enterprise,30.2,True,6
